REF_AREA,REF_AREA_LABEL,INDICATOR,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE
CHI,Channel Islands,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,1.213024077,PC_A
CHL,Chile,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,1.753038749,PC_A
CHN,China,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,6.775555628,PC_A
COL,Colombia,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,2.087382502,PC_A
COM,Comoros,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,3.32039988,PC_A
COD,"Congo, Dem. Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,2016,0.393832798,PC_A
COG,"Congo, Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,2016,-8.685243439,PC_A
CRI,Costa Rica,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,4.204323252,PC_A
CIV,Côte d?�Ivoire,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,7.17275964,PC_A
RWA,Rwanda,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,7.958388698,PC_A
WSM,Samoa,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,3.849077947,PC_A
SMR,San Marino,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,-8.314773571,PC_A
STP,São Tomé and Príncipe,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,1.999432103,PC_A
SAU,Saudi Arabia,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,11.75882069,PC_A
SEN,Senegal,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,1.33409108,PC_A
SRB,Serbia,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,0.054272484,PC_A
SYC,Seychelles,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,9.509783352,PC_A
SLE,Sierra Leone,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,8.100655187,PC_A
SGP,Singapore,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,6.214934169,PC_A
SXM,Sint Maarten (Dutch part),WB_WDI_NY_GDP_MKTP_KD_ZG,2011,4.600003414,PC_A
SVK,Slovak Republic,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,2.562424732,PC_A
TUN,Tunisia,WB_WDI_NY_GDP_MKTP_KD_ZG,2013,2.429930964,PC_A
TUR,Türkiye,WB_WDI_NY_GDP_MKTP_KD_ZG,2013,8.488256893,PC_A
TKM,Turkmenistan,WB_WDI_NY_GDP_MKTP_KD_ZG,2013,10.2000001,PC_A
TCA,Turks and Caicos Islands,WB_WDI_NY_GDP_MKTP_KD_ZG,2013,1.070880496,PC_A
TUV,Tuvalu,WB_WDI_NY_GDP_MKTP_KD_ZG,2013,4.347826087,PC_A
UGA,Uganda,WB_WDI_NY_GDP_MKTP_KD_ZG,2013,3.586905826,PC_A
UKR,Ukraine,WB_WDI_NY_GDP_MKTP_KD_ZG,2013,0.045439094,PC_A
ARE,United Arab Emirates,WB_WDI_NY_GDP_MKTP_KD_ZG,2013,4.918478067,PC_A
GBR,United Kingdom,WB_WDI_NY_GDP_MKTP_KD_ZG,2013,1.718469613,PC_A
USA,United States,WB_WDI_NY_GDP_MKTP_KD_ZG,2013,2.117830098,PC_A
URY,Uruguay,WB_WDI_NY_GDP_MKTP_KD_ZG,2013,4.637538629,PC_A
UZB,Uzbekistan,WB_WDI_NY_GDP_MKTP_KD_ZG,2013,7.29655037,PC_A
SLV,El Salvador,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,3.773584998,PC_A
GNQ,Equatorial Guinea,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,6.52392363,PC_A
ERI,Eritrea,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,8.679800101,PC_A
EST,Estonia,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,7.606974589,PC_A
SWZ,Eswatini,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,1.839736259,PC_A
ETH,Ethiopia,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,11.17829623,PC_A
FRO,Faroe Islands,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,3.566363179,PC_A
FJI,Fiji,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,2.705143029,PC_A
FIN,Finland,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,2.390394554,PC_A
FRA,France,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,2.437576537,PC_A
PYF,French Polynesia,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,-2.961957454,PC_A
GAB,Gabon,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,7.091753343,PC_A
ZWE,Zimbabwe,WB_WDI_NY_GDP_MKTP_KD_ZG,2019,-6.33244976,PC_A
AFE,Eastern & Southern Africa,WB_WDI_NY_GDP_MKTP_KD_ZG,2020,-2.817572087,PC_A
AFW,Western & Central Africa,WB_WDI_NY_GDP_MKTP_KD_ZG,2020,-3.730629842,PC_A
ARB,Arab World,WB_WDI_NY_GDP_MKTP_KD_ZG,2020,-5.301027869,PC_A
CSS,Caribbean small states,WB_WDI_NY_GDP_MKTP_KD_ZG,2020,-9.029163033,PC_A
CEB,Central Europe and the Baltics,WB_WDI_NY_GDP_MKTP_KD_ZG,2020,-3.301119991,PC_A
EAR,Early-demographic dividend,WB_WDI_NY_GDP_MKTP_KD_ZG,2020,-4.302950042,PC_A
EAS,East Asia & Pacific,WB_WDI_NY_GDP_MKTP_KD_ZG,2020,-0.057492466,PC_A
EAP,East Asia & Pacific (excluding high income),WB_WDI_NY_GDP_MKTP_KD_ZG,2020,1.345225601,PC_A
TEA,East Asia & Pacific (IDA & IBRD),WB_WDI_NY_GDP_MKTP_KD_ZG,2020,1.345095222,PC_A
EMU,Euro area,WB_WDI_NY_GDP_MKTP_KD_ZG,2020,-6.056744251,PC_A
ECS,Europe & Central Asia,WB_WDI_NY_GDP_MKTP_KD_ZG,2020,-5.380894716,PC_A
ECA,Europe & Central Asia (excluding high income),WB_WDI_NY_GDP_MKTP_KD_ZG,2020,0.276088025,PC_A
MEX,Mexico,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,1.772493238,PC_A
FSM,"Micronesia, Fed. Sts.",WB_WDI_NY_GDP_MKTP_KD_ZG,2016,0.942726462,PC_A
MDA,Moldova,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,4.646014363,PC_A
MCO,Monaco,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,3.008443588,PC_A
MNG,Mongolia,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,1.489784487,PC_A
MNE,Montenegro,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,3.439305621,PC_A
MAR,Morocco,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,0.521185506,PC_A
MOZ,Mozambique,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,4.696990242,PC_A
MMR,Myanmar,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,5.862472915,PC_A
NAM,Namibia,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,0.03379445,PC_A
NRU,Nauru,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,4.132231405,PC_A
GUY,Guyana,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,5.196251561,PC_A
HTI,Haiti,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,5.098213544,PC_A
HND,Honduras,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,3.835690662,PC_A
HKG,"Hong Kong SAR, China",WB_WDI_NY_GDP_MKTP_KD_ZG,2011,4.814706693,PC_A
HUN,Hungary,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,1.916709166,PC_A
ISL,Iceland,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,1.379996691,PC_A
IND,India,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,5.241316199,PC_A
IDN,Indonesia,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,6.169784208,PC_A
IRN,"Iran, Islamic Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,2011,2.645717918,PC_A
IRQ,Iraq,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,7.5464712,PC_A
IRL,Ireland,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,1.608866489,PC_A
MMR,Myanmar,WB_WDI_NY_GDP_MKTP_KD_ZG,2010,9.634439452,PC_A
NAM,Namibia,WB_WDI_NY_GDP_MKTP_KD_ZG,2010,6.03924948,PC_A
NRU,Nauru,WB_WDI_NY_GDP_MKTP_KD_ZG,2010,0,PC_A
NPL,Nepal,WB_WDI_NY_GDP_MKTP_KD_ZG,2010,4.816414647,PC_A
NLD,Netherlands,WB_WDI_NY_GDP_MKTP_KD_ZG,2010,1.319320323,PC_A
NZL,New Zealand,WB_WDI_NY_GDP_MKTP_KD_ZG,2010,1.458636349,PC_A
NIC,Nicaragua,WB_WDI_NY_GDP_MKTP_KD_ZG,2010,4.410099117,PC_A
NER,Niger,WB_WDI_NY_GDP_MKTP_KD_ZG,2010,8.578166743,PC_A
NGA,Nigeria,WB_WDI_NY_GDP_MKTP_KD_ZG,2010,8.005655916,PC_A
MKD,North Macedonia,WB_WDI_NY_GDP_MKTP_KD_ZG,2010,3.358750858,PC_A
FSM,"Micronesia, Fed. Sts.",WB_WDI_NY_GDP_MKTP_KD_ZG,2013,-3.676429429,PC_A
MDA,Moldova,WB_WDI_NY_GDP_MKTP_KD_ZG,2013,9.043865607,PC_A
MCO,Monaco,WB_WDI_NY_GDP_MKTP_KD_ZG,2013,9.577098324,PC_A
MNG,Mongolia,WB_WDI_NY_GDP_MKTP_KD_ZG,2013,11.64891619,PC_A
MNE,Montenegro,WB_WDI_NY_GDP_MKTP_KD_ZG,2013,3.386125485,PC_A
MAR,Morocco,WB_WDI_NY_GDP_MKTP_KD_ZG,2013,4.122212869,PC_A
MOZ,Mozambique,WB_WDI_NY_GDP_MKTP_KD_ZG,2013,6.571413897,PC_A
MMR,Myanmar,WB_WDI_NY_GDP_MKTP_KD_ZG,2013,8.426001025,PC_A
NAM,Namibia,WB_WDI_NY_GDP_MKTP_KD_ZG,2013,5.614719623,PC_A
NRU,Nauru,WB_WDI_NY_GDP_MKTP_KD_ZG,2013,4.12371134,PC_A
NPL,Nepal,WB_WDI_NY_GDP_MKTP_KD_ZG,2013,3.525153171,PC_A
LBR,Liberia,WB_WDI_NY_GDP_MKTP_KD_ZG,2010,6.09982524,PC_A
LBY,Libya,WB_WDI_NY_GDP_MKTP_KD_ZG,2010,5.027247672,PC_A
LTU,Lithuania,WB_WDI_NY_GDP_MKTP_KD_ZG,2010,0.427199567,PC_A
LUX,Luxembourg,WB_WDI_NY_GDP_MKTP_KD_ZG,2010,3.760414543,PC_A
MAC,"Macao SAR, China",WB_WDI_NY_GDP_MKTP_KD_ZG,2010,25.10310752,PC_A
MDG,Madagascar,WB_WDI_NY_GDP_MKTP_KD_ZG,2010,0.619239745,PC_A
MWI,Malawi,WB_WDI_NY_GDP_MKTP_KD_ZG,2010,6.874065854,PC_A
MYS,Malaysia,WB_WDI_NY_GDP_MKTP_KD_ZG,2010,7.424847383,PC_A
MDV,Maldives,WB_WDI_NY_GDP_MKTP_KD_ZG,2010,6.785467823,PC_A
MLI,Mali,WB_WDI_NY_GDP_MKTP_KD_ZG,2010,5.576788598,PC_A
MLT,Malta,WB_WDI_NY_GDP_MKTP_KD_ZG,2010,6.197350411,PC_A
CYM,Cayman Islands,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,1.169062695,PC_A
CAF,Central African Republic,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,4.194615337,PC_A
TCD,Chad,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,4.495429669,PC_A
CHI,Channel Islands,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,1.125043109,PC_A
CHL,Chile,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,6.223896785,PC_A
CHN,China,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,9.461335887,PC_A
COL,Colombia,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,6.947891982,PC_A
COM,Comoros,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,4.143564792,PC_A
COD,"Congo, Dem. Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,2011,7.593317213,PC_A
COG,"Congo, Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,2011,2.205919363,PC_A
CRI,Costa Rica,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,4.40315924,PC_A
CIV,Côte d?�Ivoire,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,-5.37044724,PC_A
HTI,Haiti,WB_WDI_NY_GDP_MKTP_KD_ZG,2017,2.510271345,PC_A
HND,Honduras,WB_WDI_NY_GDP_MKTP_KD_ZG,2017,4.842913911,PC_A
HKG,"Hong Kong SAR, China",WB_WDI_NY_GDP_MKTP_KD_ZG,2017,3.796111146,PC_A
HUN,Hungary,WB_WDI_NY_GDP_MKTP_KD_ZG,2017,4.124183895,PC_A
ISL,Iceland,WB_WDI_NY_GDP_MKTP_KD_ZG,2017,3.485067039,PC_A
IND,India,WB_WDI_NY_GDP_MKTP_KD_ZG,2017,6.795383419,PC_A
IDN,Indonesia,WB_WDI_NY_GDP_MKTP_KD_ZG,2017,5.069785901,PC_A
IRN,"Iran, Islamic Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,2017,3.026854687,PC_A
IRQ,Iraq,WB_WDI_NY_GDP_MKTP_KD_ZG,2017,-1.819750351,PC_A
IRL,Ireland,WB_WDI_NY_GDP_MKTP_KD_ZG,2017,10.10885761,PC_A
BRA,Brazil,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,-3.275916906,PC_A
BRN,Brunei Darussalam,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,-2.477917718,PC_A
BGR,Bulgaria,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,3.026628412,PC_A
BFA,Burkina Faso,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,5.957976708,PC_A
BDI,Burundi,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,3.200174706,PC_A
CPV,Cabo Verde,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,4.280714827,PC_A
KHM,Cambodia,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,7.905501161,PC_A
CMR,Cameroon,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,4.535794237,PC_A
CAN,Canada,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,1.038550925,PC_A
CYM,Cayman Islands,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,3.239973614,PC_A
NPL,Nepal,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,0.433113719,PC_A
NLD,Netherlands,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,2.42428573,PC_A
NZL,New Zealand,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,3.779110684,PC_A
NIC,Nicaragua,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,4.563147395,PC_A
NER,Niger,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,5.740893151,PC_A
NGA,Nigeria,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,-1.616868949,PC_A
MKD,North Macedonia,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,2.848205194,PC_A
MNP,Northern Mariana Islands,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,29.21212121,PC_A
NOR,Norway,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,1.164724239,PC_A
OMN,Oman,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,5.046423946,PC_A
PAK,Pakistan,WB_WDI_NY_GDP_MKTP_KD_ZG,2016,6.573838285,PC_A
VUT,Vanuatu,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,5.924809057,PC_A
VEN,"Venezuela, RB",WB_WDI_NY_GDP_MKTP_KD_ZG,2000,3.686944167,PC_A
VNM,Vietnam,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,6.787316405,PC_A
PSE,West Bank and Gaza,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,-8.555572684,PC_A
YEM,"Yemen, Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,2000,6.181915593,PC_A
ZMB,Zambia,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,3.897322943,PC_A
ZWE,Zimbabwe,WB_WDI_NY_GDP_MKTP_KD_ZG,2000,-3.059117806,PC_A
AFE,Eastern & Southern Africa,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,3.503533085,PC_A
AFW,Western & Central Africa,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,5.248683241,PC_A
ARB,Arab World,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,2.097407453,PC_A
CSS,Caribbean small states,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,2.103161364,PC_A
CEB,Central Europe and the Baltics,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,3.005411631,PC_A
EAR,Early-demographic dividend,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,1.200216455,PC_A
EAS,East Asia & Pacific,WB_WDI_NY_GDP_MKTP_KD_ZG,2001,3.313472607,PC_A
TCA,Turks and Caicos Islands,WB_WDI_NY_GDP_MKTP_KD_ZG,2009,-19.55024676,PC_A
TUV,Tuvalu,WB_WDI_NY_GDP_MKTP_KD_ZG,2009,-6.25,PC_A
UGA,Uganda,WB_WDI_NY_GDP_MKTP_KD_ZG,2009,6.801517349,PC_A
UKR,Ukraine,WB_WDI_NY_GDP_MKTP_KD_ZG,2009,-15.13646791,PC_A
ARE,United Arab Emirates,WB_WDI_NY_GDP_MKTP_KD_ZG,2009,-5.242921904,PC_A
GBR,United Kingdom,WB_WDI_NY_GDP_MKTP_KD_ZG,2009,-4.587408192,PC_A
USA,United States,WB_WDI_NY_GDP_MKTP_KD_ZG,2009,-2.57650023,PC_A
URY,Uruguay,WB_WDI_NY_GDP_MKTP_KD_ZG,2009,4.243494195,PC_A
UZB,Uzbekistan,WB_WDI_NY_GDP_MKTP_KD_ZG,2009,8.050933327,PC_A
VUT,Vanuatu,WB_WDI_NY_GDP_MKTP_KD_ZG,2009,3.037303541,PC_A
VEN,"Venezuela, RB",WB_WDI_NY_GDP_MKTP_KD_ZG,2009,-3.202302657,PC_A
VNM,Vietnam,WB_WDI_NY_GDP_MKTP_KD_ZG,2009,5.39789754,PC_A
AGO,Angola,WB_WDI_NY_GDP_MKTP_KD_ZG,2006,11.84181788,PC_A
ATG,Antigua and Barbuda,WB_WDI_NY_GDP_MKTP_KD_ZG,2006,12.70814749,PC_A
ARG,Argentina,WB_WDI_NY_GDP_MKTP_KD_ZG,2006,8.0471515,PC_A
ARM,Armenia,WB_WDI_NY_GDP_MKTP_KD_ZG,2006,13.2,PC_A
ABW,Aruba,WB_WDI_NY_GDP_MKTP_KD_ZG,2006,1.127411464,PC_A
AUS,Australia,WB_WDI_NY_GDP_MKTP_KD_ZG,2006,2.770926174,PC_A
AUT,Austria,WB_WDI_NY_GDP_MKTP_KD_ZG,2006,3.269336015,PC_A
AZE,Azerbaijan,WB_WDI_NY_GDP_MKTP_KD_ZG,2006,34.46620962,PC_A
BHS,"Bahamas, The",WB_WDI_NY_GDP_MKTP_KD_ZG,2006,2.516592217,PC_A
BHR,Bahrain,WB_WDI_NY_GDP_MKTP_KD_ZG,2006,6.46699952,PC_A
BGD,Bangladesh,WB_WDI_NY_GDP_MKTP_KD_ZG,2006,6.671904986,PC_A
BDI,Burundi,WB_WDI_NY_GDP_MKTP_KD_ZG,2012,4.423031185,PC_A
CPV,Cabo Verde,WB_WDI_NY_GDP_MKTP_KD_ZG,2012,1.083648484,PC_A
KHM,Cambodia,WB_WDI_NY_GDP_MKTP_KD_ZG,2012,7.650256579,PC_A
CMR,Cameroon,WB_WDI_NY_GDP_MKTP_KD_ZG,2012,4.625978722,PC_A
CAN,Canada,WB_WDI_NY_GDP_MKTP_KD_ZG,2012,1.755661291,PC_A
CYM,Cayman Islands,WB_WDI_NY_GDP_MKTP_KD_ZG,2012,1.229753683,PC_A
CAF,Central African Republic,WB_WDI_NY_GDP_MKTP_KD_ZG,2012,5.053761254,PC_A
TCD,Chad,WB_WDI_NY_GDP_MKTP_KD_ZG,2012,9.061803923,PC_A
CHI,Channel Islands,WB_WDI_NY_GDP_MKTP_KD_ZG,2012,-5.753661221,PC_A
CHL,Chile,WB_WDI_NY_GDP_MKTP_KD_ZG,2012,6.155340019,PC_A
CHN,China,WB_WDI_NY_GDP_MKTP_KD_ZG,2012,7.856174271,PC_A
CAN,Canada,WB_WDI_NY_GDP_MKTP_KD_ZG,2013,2.325813548,PC_A
CYM,Cayman Islands,WB_WDI_NY_GDP_MKTP_KD_ZG,2013,1.279330593,PC_A
CAF,Central African Republic,WB_WDI_NY_GDP_MKTP_KD_ZG,2013,-36.3919771,PC_A
TCD,Chad,WB_WDI_NY_GDP_MKTP_KD_ZG,2013,2.838215248,PC_A
CHI,Channel Islands,WB_WDI_NY_GDP_MKTP_KD_ZG,2013,0.493931121,PC_A
CHL,Chile,WB_WDI_NY_GDP_MKTP_KD_ZG,2013,3.308508247,PC_A
CHN,China,WB_WDI_NY_GDP_MKTP_KD_ZG,2013,7.778724094,PC_A
COL,Colombia,WB_WDI_NY_GDP_MKTP_KD_ZG,2013,5.13399352,PC_A
COM,Comoros,WB_WDI_NY_GDP_MKTP_KD_ZG,2013,4.466163698,PC_A
COD,"Congo, Dem. Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,2013,9.624488792,PC_A
COG,"Congo, Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,2013,-0.712434452,PC_A
CRI,Costa Rica,WB_WDI_NY_GDP_MKTP_KD_ZG,2013,2.494766112,PC_A
BGR,Bulgaria,WB_WDI_NY_GDP_MKTP_KD_ZG,2014,0.949449091,PC_A
BFA,Burkina Faso,WB_WDI_NY_GDP_MKTP_KD_ZG,2014,4.326845615,PC_A
BDI,Burundi,WB_WDI_NY_GDP_MKTP_KD_ZG,2014,4.244908031,PC_A
CPV,Cabo Verde,WB_WDI_NY_GDP_MKTP_KD_ZG,2014,0.69666684,PC_A
KHM,Cambodia,WB_WDI_NY_GDP_MKTP_KD_ZG,2014,8.000320746,PC_A
CMR,Cameroon,WB_WDI_NY_GDP_MKTP_KD_ZG,2014,5.719818145,PC_A
CAN,Canada,WB_WDI_NY_GDP_MKTP_KD_ZG,2014,2.873466778,PC_A
CYM,Cayman Islands,WB_WDI_NY_GDP_MKTP_KD_ZG,2014,2.654529322,PC_A
CAF,Central African Republic,WB_WDI_NY_GDP_MKTP_KD_ZG,2014,0.081070515,PC_A
TCD,Chad,WB_WDI_NY_GDP_MKTP_KD_ZG,2014,2.062830743,PC_A
CHI,Channel Islands,WB_WDI_NY_GDP_MKTP_KD_ZG,2014,2.427101785,PC_A
BRB,Barbados,WB_WDI_NY_GDP_MKTP_KD_ZG,2018,-1.276024177,PC_A
BLR,Belarus,WB_WDI_NY_GDP_MKTP_KD_ZG,2018,3.149197583,PC_A
BEL,Belgium,WB_WDI_NY_GDP_MKTP_KD_ZG,2018,1.877968474,PC_A
BLZ,Belize,WB_WDI_NY_GDP_MKTP_KD_ZG,2018,0.822068593,PC_A
BEN,Benin,WB_WDI_NY_GDP_MKTP_KD_ZG,2018,6.697253622,PC_A
BMU,Bermuda,WB_WDI_NY_GDP_MKTP_KD_ZG,2018,-0.4328013,PC_A
BTN,Bhutan,WB_WDI_NY_GDP_MKTP_KD_ZG,2018,3.501871857,PC_A
BOL,Bolivia,WB_WDI_NY_GDP_MKTP_KD_ZG,2018,2.868084048,PC_A
BIH,Bosnia and Herzegovina,WB_WDI_NY_GDP_MKTP_KD_ZG,2018,3.829003993,PC_A
BWA,Botswana,WB_WDI_NY_GDP_MKTP_KD_ZG,2018,4.188692372,PC_A
BWA,Botswana,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,6.838410525,PC_A
BRA,Brazil,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,3.974423079,PC_A
BRN,Brunei Darussalam,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,3.744406255,PC_A
BGR,Bulgaria,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,2.090175078,PC_A
BFA,Burkina Faso,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,6.622562613,PC_A
BDI,Burundi,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,4.024427939,PC_A
CPV,Cabo Verde,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,3.924718213,PC_A
KHM,Cambodia,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,7.286658139,PC_A
CMR,Cameroon,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,3.379211285,PC_A
CAN,Canada,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,3.137194422,PC_A
NZL,New Zealand,WB_WDI_NY_GDP_MKTP_KD_ZG,2014,3.826384918,PC_A
NIC,Nicaragua,WB_WDI_NY_GDP_MKTP_KD_ZG,2014,4.785460136,PC_A
NER,Niger,WB_WDI_NY_GDP_MKTP_KD_ZG,2014,6.642136655,PC_A
NGA,Nigeria,WB_WDI_NY_GDP_MKTP_KD_ZG,2014,6.309718655,PC_A
MKD,North Macedonia,WB_WDI_NY_GDP_MKTP_KD_ZG,2014,3.629123513,PC_A
MNP,Northern Mariana Islands,WB_WDI_NY_GDP_MKTP_KD_ZG,2014,4.177545692,PC_A
NOR,Norway,WB_WDI_NY_GDP_MKTP_KD_ZG,2014,2.048132004,PC_A
OMN,Oman,WB_WDI_NY_GDP_MKTP_KD_ZG,2014,1.292252294,PC_A
PAK,Pakistan,WB_WDI_NY_GDP_MKTP_KD_ZG,2014,4.116428172,PC_A
PLW,Palau,WB_WDI_NY_GDP_MKTP_KD_ZG,2014,5.168162982,PC_A
PAN,Panama,WB_WDI_NY_GDP_MKTP_KD_ZG,2014,4.625813846,PC_A
IMN,Isle of Man,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,1.999999382,PC_A
ISR,Israel,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,5.518796214,PC_A
ITA,Italy,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,0.695463154,PC_A
JAM,Jamaica,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,1.73037627,PC_A
JPN,Japan,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,0.023809524,PC_A
JOR,Jordan,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,2.737179886,PC_A
KAZ,Kazakhstan,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,7.400000001,PC_A
KEN,Kenya,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,5.12110612,PC_A
KIR,Kiribati,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,3.263727195,PC_A
KOR,"Korea, Rep.",WB_WDI_NY_GDP_MKTP_KD_ZG,2011,3.68803206,PC_A
XKX,Kosovo,WB_WDI_NY_GDP_MKTP_KD_ZG,2011,6.319810229,PC_A
FSM,"Micronesia, Fed. Sts.",WB_WDI_NY_GDP_MKTP_KD_ZG,2018,0,PC_A
MDA,Moldova,WB_WDI_NY_GDP_MKTP_KD_ZG,2018,4.075595466,PC_A
MCO,Monaco,WB_WDI_NY_GDP_MKTP_KD_ZG,2018,5.697901212,PC_A
MNG,Mongolia,WB_WDI_NY_GDP_MKTP_KD_ZG,2018,7.74488062,PC_A
MNE,Montenegro,WB_WDI_NY_GDP_MKTP_KD_ZG,2018,4.732921134,PC_A
MAR,Morocco,WB_WDI_NY_GDP_MKTP_KD_ZG,2018,3.06564133,PC_A
